id,date,state_name,state_code,district_name,district_code,station_name,latitude,longitude,basin,sub_basin,source,currentlevel,level_diff
305624,2016-11-04,Maharashtra,27,Nashik,487,Malwadi-1,19.77333,74.08472,Godavari,Godavari Upper,CGWB,6.1,-3.7
305650,2016-11-04,Maharashtra,27,Nashik,487,Chandwad,20.25833,74.2375,Godavari,Godavari Upper,CGWB,5,1.02
305674,2016-11-04,Maharashtra,27,Nashik,487,Raigarh Nagar,19.88889,73.69583,Godavari,Godavari Upper,CGWB,2.7,1.9
305703,2016-11-04,Maharashtra,27,Nashik,487,Kokanwadi,20.29167,74.67083,Tapi,Tapi Middle,CGWB,3.3,-4.8
305758,2016-11-04,Maharashtra,27,Nashik,487,Pate,20.14667,73.56833,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,3,1.25
305807,2016-11-04,Maharashtra,27,Nashik,487,Vavi-1,19.80389,74.24889,Godavari,Godavari Upper,CGWB,1.6,-2.4
305834,2016-11-04,Maharashtra,27,Nashik,487,Dhondegaon,20.075,73.6125,Godavari,Godavari Upper,CGWB,1.2,0.1
305861,2016-11-04,Maharashtra,27,Nashik,487,Dahigaon_Pz,20.28333,74.44583,Tapi,Tapi Middle,CGWB,4,-7.1
305885,2016-11-04,Maharashtra,27,Nashik,487,Ghagbari,20.44667,73.7675,Tapi,Tapi Middle,CGWB,1.1,-11.25
305910,2016-11-04,Maharashtra,27,Nashik,487,Jalgaon(Ni),20.4,74.48333,Tapi,Tapi Middle,CGWB,5.3,-4
305929,2016-11-04,Maharashtra,27,Nashik,487,Sakora,20.46667,73.98333,Tapi,Tapi Middle,CGWB,12.6,-6.7
305973,2016-11-04,Maharashtra,27,Nashik,487,Gosrane,20.5,73.92556,Tapi,Tapi Middle,CGWB,5.5,-9.1
306004,2016-11-04,Maharashtra,27,Nashik,487,Marhal Kh,19.78,74.18222,Godavari,Godavari Upper,CGWB,0.4,-6.6
306031,2016-11-04,Maharashtra,27,Nashik,487,Nashik_city-I,20.01139,73.79583,Godavari,Godavari Upper,CGWB,2.3,-2.8
306083,2016-11-04,Maharashtra,27,Nashik,487,Vani,20.32917,73.88333,Godavari,Godavari Upper,CGWB,3.4,0.5
306121,2016-11-04,Maharashtra,27,Nashik,487,Nandur Shirgate,19.71667,74.13333,Godavari,Godavari Upper,CGWB,0.7,-2
306148,2016-11-04,Maharashtra,27,Nashik,487,Dindori,20.2,73.81667,Godavari,Godavari Upper,CGWB,3.3,2.7
306177,2016-11-04,Maharashtra,27,Nashik,487,Dahiwal,20.53333,74.69167,Tapi,Tapi Middle,CGWB,3.8,-0.45
306213,2016-11-04,Maharashtra,27,Nashik,487,Kone,20.06944,73.53056,Godavari,Godavari Upper,CGWB,3,2.07
306240,2016-11-04,Maharashtra,27,Nashik,487,Shinde-1,19.9125,73.90111,Godavari,Godavari Upper,CGWB,2.65,1.4
306265,2016-11-04,Maharashtra,27,Nashik,487,Mukhane,19.80833,73.65417,Godavari,Godavari Upper,CGWB,1,0.15
306288,2016-11-04,Maharashtra,27,Nashik,487,Jaikheda,20.7925,74.20333,Tapi,Tapi Middle,CGWB,22.3,-2.4
306309,2016-11-04,Maharashtra,27,Nashik,487,Talegaon,20.14417,73.81944,Godavari,Godavari Upper,CGWB,2,-1.2
306338,2016-11-04,Maharashtra,27,Nashik,487,Vinchur-1,20.10306,74.22556,Godavari,Godavari Upper,CGWB,4.2,1.3
306361,2016-11-04,Maharashtra,27,Nashik,487,Ravalgaon_Pz,20.53333,74.38333,Tapi,Tapi Middle,CGWB,8.1,1.2
306385,2016-11-04,Maharashtra,27,Nashik,487,Pandurli_Pz,19.9125,73.85417,Godavari,Godavari Upper,CGWB,7.1,1.2
306401,2016-11-04,Maharashtra,27,Nashik,487,Harsul,20.1,73.38333,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,0.15,-0.35
306426,2016-11-04,Maharashtra,27,Nashik,487,Umrane-1,20.42194,74.35,Tapi,Tapi Middle,CGWB,14.5,-1.7
306451,2016-11-04,Maharashtra,27,Nashik,487,Matori,20.05389,73.7425,Godavari,Godavari Upper,CGWB,7.85,1.4
306478,2016-11-04,Maharashtra,27,Nashik,487,Baragaon Pimpri,19.84472,74.08333,Godavari,Godavari Upper,CGWB,3.4,-1.5
306518,2016-11-04,Maharashtra,27,Nashik,487,Wadgaon Pingla,19.87278,73.88111,Godavari,Godavari Upper,CGWB,3.5,-0.4
306546,2016-11-04,Maharashtra,27,Nashik,487,Mhasrul,20.04667,73.80778,Godavari,Godavari Upper,CGWB,4.5,0.9
306572,2016-11-04,Maharashtra,27,Nashik,487,Nashik_city-II,19.98278,73.80417,Godavari,Godavari Upper,CGWB,5.3,3.4
306596,2016-11-04,Maharashtra,27,Nashik,487,Wadholi,19.95556,73.61278,Godavari,Godavari Upper,CGWB,0.1,-0.85
306622,2016-11-04,Maharashtra,27,Nashik,487,Sogras,20.3,74.11667,Godavari,Godavari Upper,CGWB,3.4,2.1
306650,2016-11-04,Maharashtra,27,Nashik,487,Chikhalohol,20.6,74.63333,Tapi,Tapi Middle,CGWB,5,-3.85
306678,2016-11-04,Maharashtra,27,Nashik,487,Andarsul,20.00139,74.59167,Godavari,Godavari Upper,CGWB,0.8,-8.1
306704,2016-11-04,Maharashtra,27,Nashik,487,Yeola,20.03333,74.48333,Godavari,Godavari Upper,CGWB,5.3,-4.5
306732,2016-11-04,Maharashtra,27,Nashik,487,Ravalgaon,20.63333,74.40417,Tapi,Tapi Middle,CGWB,1.4,-0.22
306754,2016-11-04,Maharashtra,27,Nashik,487,Umrale Bk,20.19583,73.71833,Godavari,Godavari Upper,CGWB,2.8,1.2
306782,2016-11-04,Maharashtra,27,Nashik,487,Karanjagavan,20.63333,74.54167,Tapi,Tapi Middle,CGWB,2.8,0.1
306811,2016-11-04,Maharashtra,27,Nashik,487,Satana,20.6,74.20417,Tapi,Tapi Middle,CGWB,15.3,-2.5
306839,2016-11-04,Maharashtra,27,Nashik,487,Igatpuri_Pz,19.695,73.57083,Godavari,Godavari Upper,CGWB,4,1.7
306866,2016-11-04,Maharashtra,27,Nashik,487,Peth,20.26028,73.50833,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,0.2,-0.4
306889,2016-11-04,Maharashtra,27,Nashik,487,Vinchur_Pz,20.10833,74.225,Godavari,Godavari Upper,CGWB,2.1,-2.9
306908,2016-11-04,Maharashtra,27,Nashik,487,Dhotarkheda,20.22583,74.05806,Godavari,Godavari Upper,CGWB,3,-7.2
306935,2016-11-04,Maharashtra,27,Nashik,487,Toharabad-1,20.78222,74.14167,Tapi,Tapi Middle,CGWB,4.5,-3.3
306961,2016-11-04,Maharashtra,27,Nashik,487,Savargaon,20.3575,74.46111,Tapi,Tapi Middle,CGWB,2.1,-2.8
306990,2016-11-04,Maharashtra,27,Nashik,487,Thengode_Pz,20.52111,74.2,Tapi,Tapi Middle,CGWB,5,-18.9
307015,2016-11-04,Maharashtra,27,Nashik,487,Manmad-1,20.25833,74.43444,Tapi,Tapi Middle,CGWB,0.5,-0.15
307042,2016-11-04,Maharashtra,27,Nashik,487,Dalwat,20.54167,73.82722,Tapi,Tapi Middle,CGWB,0.3,-0.1
307070,2016-11-04,Maharashtra,27,Nashik,487,Jhodga,20.66389,74.67778,Tapi,Tapi Middle,CGWB,2.15,1.3
304928,2017-01-04,Maharashtra,27,Nashik,487,Nandgaon,20.30833,74.65833,Tapi,Tapi Middle,CGWB,4.5,0.5
304956,2017-01-04,Maharashtra,27,Nashik,487,Rajapur,20.17111,74.62611,Tapi,Tapi Middle,CGWB,2.5,0.7
304988,2017-01-04,Maharashtra,27,Nashik,487,Saraste,20.12306,73.5025,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,2.5,-2.6
305013,2017-01-04,Maharashtra,27,Nashik,487,Khambale,19.71667,73.63333,Godavari,Godavari Upper,CGWB,1.8,1.4
305041,2017-01-04,Maharashtra,27,Nashik,487,Raslapur,20.07083,74.09167,Godavari,Godavari Upper,CGWB,2.1,0.6
305070,2017-01-04,Maharashtra,27,Nashik,487,Deolali,19.9,73.81667,Godavari,Godavari Upper,CGWB,3.7,1.6
305096,2017-01-04,Maharashtra,27,Nashik,487,Dabhadi,20.53333,74.56667,Tapi,Tapi Middle,CGWB,4,0.7
305122,2017-01-04,Maharashtra,27,Nashik,487,Gangawadi,20.08333,73.66667,Godavari,Godavari Upper,CGWB,2.1,2.09
305151,2017-01-04,Maharashtra,27,Nashik,487,Deola-1,20.46389,74.18389,Tapi,Tapi Middle,CGWB,7.9,0.2
305178,2017-01-04,Maharashtra,27,Nashik,487,Virgaon,20.69361,74.14528,Tapi,Tapi Middle,CGWB,15,3.7
305209,2017-01-04,Maharashtra,27,Nashik,487,Ajang,20.63333,74.44472,Tapi,Tapi Middle,CGWB,10.8,4.8
305237,2017-01-04,Maharashtra,27,Nashik,487,Pimplas(Rama che)2,20.06667,74.04583,Godavari,Godavari Upper,CGWB,3.2,-1.8
305259,2017-01-04,Maharashtra,27,Nashik,487,Pathre Bk,19.82972,74.33556,Godavari,Godavari Upper,CGWB,2.4,0.7
305311,2017-01-04,Maharashtra,27,Nashik,487,Vasali,19.63333,73.73333,Godavari,Godavari Upper,CGWB,4.9,1.6
305340,2017-01-04,Maharashtra,27,Nashik,487,Tinghri_Pz,20.74167,74.56083,Tapi,Tapi Middle,CGWB,2.6,1.2
305365,2017-01-04,Maharashtra,27,Nashik,487,Nampur-1,20.73278,74.31556,Tapi,Tapi Middle,CGWB,14,0.4
305394,2017-01-04,Maharashtra,27,Nashik,487,Sinnar,19.83333,74,Godavari,Godavari Upper,CGWB,7.5,1.2
305420,2017-01-04,Maharashtra,27,Nashik,487,Karanjali,20.25417,73.585,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,1,0.25
305445,2017-01-04,Maharashtra,27,Nashik,487,Purangaon-Jalgaon,20.05361,74.36806,Godavari,Godavari Upper,CGWB,3.9,3
305472,2017-01-04,Maharashtra,27,Nashik,487,Trimbakeswar,19.95417,73.525,Godavari,Godavari Upper,CGWB,1.2,0.75
305494,2017-01-04,Maharashtra,27,Nashik,487,Khopdi Bk,19.84111,74.10972,Godavari,Godavari Upper,CGWB,1.5,0.1
305523,2017-01-04,Maharashtra,27,Nashik,487,Chachadgaon,20.20417,73.67917,Godavari,Godavari Upper,CGWB,6.3,1.9
305551,2017-01-04,Maharashtra,27,Nashik,487,Lakhamapur_Pz,20.55556,74.34861,Tapi,Tapi Middle,CGWB,2.4,1.4
305598,2017-01-04,Maharashtra,27,Nashik,487,Adgaon-1,20.03917,73.86972,Godavari,Godavari Upper,CGWB,6.9,3.2
305625,2017-01-04,Maharashtra,27,Nashik,487,Malwadi-1,19.77333,74.08472,Godavari,Godavari Upper,CGWB,8.9,2.8
305651,2017-01-04,Maharashtra,27,Nashik,487,Chandwad,20.25833,74.2375,Godavari,Godavari Upper,CGWB,5.9,0.9
305675,2017-01-04,Maharashtra,27,Nashik,487,Raigarh Nagar,19.88889,73.69583,Godavari,Godavari Upper,CGWB,1.8,-0.9
305704,2017-01-04,Maharashtra,27,Nashik,487,Kokanwadi,20.29167,74.67083,Tapi,Tapi Middle,CGWB,3.5,0.2
305732,2017-01-04,Maharashtra,27,Nashik,487,Nalegaon,20.17667,73.7,Godavari,Godavari Upper,CGWB,2.6,0.5
305759,2017-01-04,Maharashtra,27,Nashik,487,Pate,20.14667,73.56833,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,2.6,-0.4
305782,2017-01-04,Maharashtra,27,Nashik,487,Jalgaon,20.06389,74.11111,Godavari,Godavari Upper,CGWB,4.9,-6.35
305808,2017-01-04,Maharashtra,27,Nashik,487,Vavi-1,19.80389,74.24889,Godavari,Godavari Upper,CGWB,6.1,4.5
305835,2017-01-04,Maharashtra,27,Nashik,487,Dhondegaon,20.075,73.6125,Godavari,Godavari Upper,CGWB,1.1,-0.1
305862,2017-01-04,Maharashtra,27,Nashik,487,Dahigaon_Pz,20.28333,74.44583,Tapi,Tapi Middle,CGWB,6,2
305886,2017-01-04,Maharashtra,27,Nashik,487,Ghagbari,20.44667,73.7675,Tapi,Tapi Middle,CGWB,5,3.9
305911,2017-01-04,Maharashtra,27,Nashik,487,Jalgaon(Ni),20.4,74.48333,Tapi,Tapi Middle,CGWB,5.5,0.2
305930,2017-01-04,Maharashtra,27,Nashik,487,Sakora,20.46667,73.98333,Tapi,Tapi Middle,CGWB,14.1,1.5
305952,2017-01-04,Maharashtra,27,Nashik,487,Toharabad,20.775,74.13333,Tapi,Tapi Middle,CGWB,15.4,-2.3
305974,2017-01-04,Maharashtra,27,Nashik,487,Gosrane,20.5,73.92556,Tapi,Tapi Middle,CGWB,6.1,0.6
306005,2017-01-04,Maharashtra,27,Nashik,487,Marhal Kh,19.78,74.18222,Godavari,Godavari Upper,CGWB,1.3,0.9
306032,2017-01-04,Maharashtra,27,Nashik,487,Nashik_city-I,20.01139,73.79583,Godavari,Godavari Upper,CGWB,6.4,4.1
306058,2017-01-04,Maharashtra,27,Nashik,487,Angangaon,20.04111,74.46833,Godavari,Godavari Upper,CGWB,2.1,1.6
306084,2017-01-04,Maharashtra,27,Nashik,487,Vani,20.32917,73.88333,Godavari,Godavari Upper,CGWB,4.5,1.1
306122,2017-01-04,Maharashtra,27,Nashik,487,Nandur Shirgate,19.71667,74.13333,Godavari,Godavari Upper,CGWB,1.5,0.8
306149,2017-01-04,Maharashtra,27,Nashik,487,Dindori,20.2,73.81667,Godavari,Godavari Upper,CGWB,8.5,5.2
306178,2017-01-04,Maharashtra,27,Nashik,487,Dahiwal,20.53333,74.69167,Tapi,Tapi Middle,CGWB,5.9,2.1
306214,2017-01-04,Maharashtra,27,Nashik,487,Kone,20.06944,73.53056,Godavari,Godavari Upper,CGWB,4.6,1.6
306241,2017-01-04,Maharashtra,27,Nashik,487,Shinde-1,19.9125,73.90111,Godavari,Godavari Upper,CGWB,2.8,0.15
306266,2017-01-04,Maharashtra,27,Nashik,487,Mukhane,19.80833,73.65417,Godavari,Godavari Upper,CGWB,2.15,1.15
306289,2017-01-04,Maharashtra,27,Nashik,487,Jaikheda,20.7925,74.20333,Tapi,Tapi Middle,CGWB,19.6,-2.7
306310,2017-01-04,Maharashtra,27,Nashik,487,Talegaon,20.14417,73.81944,Godavari,Godavari Upper,CGWB,3.3,1.3
306339,2017-01-04,Maharashtra,27,Nashik,487,Vinchur-1,20.10306,74.22556,Godavari,Godavari Upper,CGWB,3.8,-0.4
306362,2017-01-04,Maharashtra,27,Nashik,487,Ravalgaon_Pz,20.53333,74.38333,Tapi,Tapi Middle,CGWB,4.1,-4
306386,2017-01-04,Maharashtra,27,Nashik,487,Pandurli_Pz,19.9125,73.85417,Godavari,Godavari Upper,CGWB,7,-0.1
306402,2017-01-04,Maharashtra,27,Nashik,487,Harsul,20.1,73.38333,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,0.8,0.65
306427,2017-01-04,Maharashtra,27,Nashik,487,Umrane-1,20.42194,74.35,Tapi,Tapi Middle,CGWB,13.2,-1.3
306452,2017-01-04,Maharashtra,27,Nashik,487,Matori,20.05389,73.7425,Godavari,Godavari Upper,CGWB,7.6,-0.25
306479,2017-01-04,Maharashtra,27,Nashik,487,Baragaon Pimpri,19.84472,74.08333,Godavari,Godavari Upper,CGWB,4.6,1.2
306501,2017-01-04,Maharashtra,27,Nashik,487,Nampur,20.725,74.30833,Tapi,Tapi Middle,CGWB,41,34.1
306547,2017-01-04,Maharashtra,27,Nashik,487,Mhasrul,20.04667,73.80778,Godavari,Godavari Upper,CGWB,5.5,1
306573,2017-01-04,Maharashtra,27,Nashik,487,Nashik_city-II,19.98278,73.80417,Godavari,Godavari Upper,CGWB,2.6,-2.7
306597,2017-01-04,Maharashtra,27,Nashik,487,Wadholi,19.95556,73.61278,Godavari,Godavari Upper,CGWB,0.9,0.8
306623,2017-01-04,Maharashtra,27,Nashik,487,Sogras,20.3,74.11667,Godavari,Godavari Upper,CGWB,4.9,1.5
306651,2017-01-04,Maharashtra,27,Nashik,487,Chikhalohol,20.6,74.63333,Tapi,Tapi Middle,CGWB,8.7,3.7
306679,2017-01-04,Maharashtra,27,Nashik,487,Andarsul,20.00139,74.59167,Godavari,Godavari Upper,CGWB,6.5,5.7
306705,2017-01-04,Maharashtra,27,Nashik,487,Yeola,20.03333,74.48333,Godavari,Godavari Upper,CGWB,6.9,1.6
306733,2017-01-04,Maharashtra,27,Nashik,487,Ravalgaon,20.63333,74.40417,Tapi,Tapi Middle,CGWB,3.2,1.8
306755,2017-01-04,Maharashtra,27,Nashik,487,Umrale Bk,20.19583,73.71833,Godavari,Godavari Upper,CGWB,4.1,1.3
306783,2017-01-04,Maharashtra,27,Nashik,487,Karanjagavan,20.63333,74.54167,Tapi,Tapi Middle,CGWB,4,1.2
306812,2017-01-04,Maharashtra,27,Nashik,487,Satana,20.6,74.20417,Tapi,Tapi Middle,CGWB,15.1,-0.2
306840,2017-01-04,Maharashtra,27,Nashik,487,Igatpuri_Pz,19.695,73.57083,Godavari,Godavari Upper,CGWB,5.3,1.3
306867,2017-01-04,Maharashtra,27,Nashik,487,Peth,20.26028,73.50833,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,0.6,0.4
306890,2017-01-04,Maharashtra,27,Nashik,487,Vinchur_Pz,20.10833,74.225,Godavari,Godavari Upper,CGWB,2.4,0.3
306909,2017-01-04,Maharashtra,27,Nashik,487,Dhotarkheda,20.22583,74.05806,Godavari,Godavari Upper,CGWB,7.3,4.3
306936,2017-01-04,Maharashtra,27,Nashik,487,Toharabad-1,20.78222,74.14167,Tapi,Tapi Middle,CGWB,6,1.5
306962,2017-01-04,Maharashtra,27,Nashik,487,Savargaon,20.3575,74.46111,Tapi,Tapi Middle,CGWB,1.3,-0.8
306991,2017-01-04,Maharashtra,27,Nashik,487,Thengode_Pz,20.52111,74.2,Tapi,Tapi Middle,CGWB,8.6,3.6
307016,2017-01-04,Maharashtra,27,Nashik,487,Manmad-1,20.25833,74.43444,Tapi,Tapi Middle,CGWB,0.7,0.2
307043,2017-01-04,Maharashtra,27,Nashik,487,Dalwat,20.54167,73.82722,Tapi,Tapi Middle,CGWB,3.4,3.1
307071,2017-01-04,Maharashtra,27,Nashik,487,Jhodga,20.66389,74.67778,Tapi,Tapi Middle,CGWB,0.9,-1.25
304929,2017-05-14,Maharashtra,27,Nashik,487,Nandgaon,20.30833,74.65833,Tapi,Tapi Middle,CGWB,7.36,2.86
304957,2017-05-14,Maharashtra,27,Nashik,487,Rajapur,20.17111,74.62611,Tapi,Tapi Middle,CGWB,11.6,9.1
304989,2017-05-14,Maharashtra,27,Nashik,487,Saraste,20.12306,73.5025,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,7.6,5.1
305014,2017-05-14,Maharashtra,27,Nashik,487,Khambale,19.71667,73.63333,Godavari,Godavari Upper,CGWB,1.2,-0.6
305042,2017-05-14,Maharashtra,27,Nashik,487,Raslapur,20.07083,74.09167,Godavari,Godavari Upper,CGWB,9,6.9
305071,2017-05-14,Maharashtra,27,Nashik,487,Deolali,19.9,73.81667,Godavari,Godavari Upper,CGWB,4.6,0.9
305097,2017-05-14,Maharashtra,27,Nashik,487,Dabhadi,20.53333,74.56667,Tapi,Tapi Middle,CGWB,4.9,0.9
305123,2017-05-14,Maharashtra,27,Nashik,487,Gangawadi,20.08333,73.66667,Godavari,Godavari Upper,CGWB,4.1,2
305152,2017-05-14,Maharashtra,27,Nashik,487,Deola-1,20.46389,74.18389,Tapi,Tapi Middle,CGWB,9.8,1.9
305179,2017-05-14,Maharashtra,27,Nashik,487,Virgaon,20.69361,74.14528,Tapi,Tapi Middle,CGWB,25.8,10.8
305210,2017-05-14,Maharashtra,27,Nashik,487,Ajang,20.63333,74.44472,Tapi,Tapi Middle,CGWB,7.1,-3.7
305238,2017-05-14,Maharashtra,27,Nashik,487,Pimplas(Rama che)2,20.06667,74.04583,Godavari,Godavari Upper,CGWB,10.3,7.1
305260,2017-05-14,Maharashtra,27,Nashik,487,Pathre Bk,19.82972,74.33556,Godavari,Godavari Upper,CGWB,2.3,-0.1
305285,2017-05-14,Maharashtra,27,Nashik,487,Dahalewadi,19.88333,73.45,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,2.1,0.3
305312,2017-05-14,Maharashtra,27,Nashik,487,Vasali,19.63333,73.73333,Godavari,Godavari Upper,CGWB,13.8,8.9
305341,2017-05-14,Maharashtra,27,Nashik,487,Tinghri_Pz,20.74167,74.56083,Tapi,Tapi Middle,CGWB,5.6,3
305366,2017-05-14,Maharashtra,27,Nashik,487,Nampur-1,20.73278,74.31556,Tapi,Tapi Middle,CGWB,27.2,13.2
305395,2017-05-14,Maharashtra,27,Nashik,487,Sinnar,19.83333,74,Godavari,Godavari Upper,CGWB,8.9,1.4
305421,2017-05-14,Maharashtra,27,Nashik,487,Karanjali,20.25417,73.585,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,1.3,0.3
305446,2017-05-14,Maharashtra,27,Nashik,487,Purangaon-Jalgaon,20.05361,74.36806,Godavari,Godavari Upper,CGWB,11.7,7.8
305473,2017-05-14,Maharashtra,27,Nashik,487,Trimbakeswar,19.95417,73.525,Godavari,Godavari Upper,CGWB,2.35,1.15
305495,2017-05-14,Maharashtra,27,Nashik,487,Khopdi Bk,19.84111,74.10972,Godavari,Godavari Upper,CGWB,5.1,3.6
305524,2017-05-14,Maharashtra,27,Nashik,487,Chachadgaon,20.20417,73.67917,Godavari,Godavari Upper,CGWB,8.8,2.5
305552,2017-05-14,Maharashtra,27,Nashik,487,Lakhamapur_Pz,20.55556,74.34861,Tapi,Tapi Middle,CGWB,4.5,2.1
305577,2017-05-14,Maharashtra,27,Nashik,487,Pimpalgaon Baswant,20.17083,73.98333,Godavari,Godavari Upper,CGWB,8,2.4
305599,2017-05-14,Maharashtra,27,Nashik,487,Adgaon-1,20.03917,73.86972,Godavari,Godavari Upper,CGWB,12.5,5.6
305626,2017-05-14,Maharashtra,27,Nashik,487,Malwadi-1,19.77333,74.08472,Godavari,Godavari Upper,CGWB,10.5,1.6
305652,2017-05-14,Maharashtra,27,Nashik,487,Chandwad,20.25833,74.2375,Godavari,Godavari Upper,CGWB,10.5,4.6
305676,2017-05-14,Maharashtra,27,Nashik,487,Raigarh Nagar,19.88889,73.69583,Godavari,Godavari Upper,CGWB,6.4,4.6
305705,2017-05-14,Maharashtra,27,Nashik,487,Kokanwadi,20.29167,74.67083,Tapi,Tapi Middle,CGWB,5.66,2.16
305733,2017-05-14,Maharashtra,27,Nashik,487,Nalegaon,20.17667,73.7,Godavari,Godavari Upper,CGWB,5.4,2.8
305760,2017-05-14,Maharashtra,27,Nashik,487,Pate,20.14667,73.56833,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,2.8,0.2
305783,2017-05-14,Maharashtra,27,Nashik,487,Jalgaon,20.06389,74.11111,Godavari,Godavari Upper,CGWB,10.4,5.5
305809,2017-05-14,Maharashtra,27,Nashik,487,Vavi-1,19.80389,74.24889,Godavari,Godavari Upper,CGWB,11.4,5.3
305836,2017-05-14,Maharashtra,27,Nashik,487,Dhondegaon,20.075,73.6125,Godavari,Godavari Upper,CGWB,11.2,10.1
305863,2017-05-14,Maharashtra,27,Nashik,487,Dahigaon_Pz,20.28333,74.44583,Tapi,Tapi Middle,CGWB,12.7,6.7
305887,2017-05-14,Maharashtra,27,Nashik,487,Ghagbari,20.44667,73.7675,Tapi,Tapi Middle,CGWB,13.3,8.3
305912,2017-05-14,Maharashtra,27,Nashik,487,Jalgaon(Ni),20.4,74.48333,Tapi,Tapi Middle,CGWB,6.2,0.7
305931,2017-05-14,Maharashtra,27,Nashik,487,Sakora,20.46667,73.98333,Tapi,Tapi Middle,CGWB,18.5,4.4
305953,2017-05-14,Maharashtra,27,Nashik,487,Toharabad,20.775,74.13333,Tapi,Tapi Middle,CGWB,17.7,2.3
305975,2017-05-14,Maharashtra,27,Nashik,487,Gosrane,20.5,73.92556,Tapi,Tapi Middle,CGWB,17.5,11.4
306006,2017-05-14,Maharashtra,27,Nashik,487,Marhal Kh,19.78,74.18222,Godavari,Godavari Upper,CGWB,4.4,3.1
306033,2017-05-14,Maharashtra,27,Nashik,487,Nashik_city-I,20.01139,73.79583,Godavari,Godavari Upper,CGWB,6.7,0.3
306059,2017-05-14,Maharashtra,27,Nashik,487,Angangaon,20.04111,74.46833,Godavari,Godavari Upper,CGWB,3.15,1.05
306085,2017-05-14,Maharashtra,27,Nashik,487,Vani,20.32917,73.88333,Godavari,Godavari Upper,CGWB,4.16,-0.34
306123,2017-05-14,Maharashtra,27,Nashik,487,Nandur Shirgate,19.71667,74.13333,Godavari,Godavari Upper,CGWB,8.7,7.2
306150,2017-05-14,Maharashtra,27,Nashik,487,Dindori,20.2,73.81667,Godavari,Godavari Upper,CGWB,11.9,3.4
306179,2017-05-14,Maharashtra,27,Nashik,487,Dahiwal,20.53333,74.69167,Tapi,Tapi Middle,CGWB,6.9,1
306215,2017-05-14,Maharashtra,27,Nashik,487,Kone,20.06944,73.53056,Godavari,Godavari Upper,CGWB,8,3.4
306242,2017-05-14,Maharashtra,27,Nashik,487,Shinde-1,19.9125,73.90111,Godavari,Godavari Upper,CGWB,7.3,4.5
306267,2017-05-14,Maharashtra,27,Nashik,487,Mukhane,19.80833,73.65417,Godavari,Godavari Upper,CGWB,6.5,4.35
306290,2017-05-14,Maharashtra,27,Nashik,487,Jaikheda,20.7925,74.20333,Tapi,Tapi Middle,CGWB,27,7.4
306311,2017-05-14,Maharashtra,27,Nashik,487,Talegaon,20.14417,73.81944,Godavari,Godavari Upper,CGWB,9.1,5.8
306340,2017-05-14,Maharashtra,27,Nashik,487,Vinchur-1,20.10306,74.22556,Godavari,Godavari Upper,CGWB,5,1.2
306363,2017-05-14,Maharashtra,27,Nashik,487,Ravalgaon_Pz,20.53333,74.38333,Tapi,Tapi Middle,CGWB,30.6,26.5
306403,2017-05-14,Maharashtra,27,Nashik,487,Harsul,20.1,73.38333,West Flowing Rivers From Tapi To Tadri,Bhatsol And Others,CGWB,0.3,-0.5
306428,2017-05-14,Maharashtra,27,Nashik,487,Umrane-1,20.42194,74.35,Tapi,Tapi Middle,CGWB,14.2,1
306453,2017-05-14,Maharashtra,27,Nashik,487,Matori,20.05389,73.7425,Godavari,Godavari Upper,CGWB,15.3,7.7
306480,2017-05-14,Maharashtra,27,Nashik,487,Baragaon Pimpri,19.84472,74.08333,Godavari,Godavari Upper,CGWB,7.9,3.3
306502,2017-05-14,Maharashtra,27,Nashik,487,Nampur,20.725,74.30833,Tapi,Tapi Middle,CGWB,11.1,-29.9
306519,2017-05-14,Maharashtra,27,Nashik,487,Wadgaon Pingla,19.87278,73.88111,Godavari,Godavari Upper,CGWB,12.7,9.2
306548,2017-05-14,Maharashtra,27,Nashik,487,Mhasrul,20.04667,73.80778,Godavari,Godavari Upper,CGWB,5,-0.5
306574,2017-05-14,Maharashtra,27,Nashik,487,Nashik_city-II,19.98278,73.80417,Godavari,Godavari Upper,CGWB,4.3,1.7
306598,2017-05-14,Maharashtra,27,Nashik,487,Wadholi,19.95556,73.61278,Godavari,Godavari Upper,CGWB,5.5,4.6
306624,2017-05-14,Maharashtra,27,Nashik,487,Sogras,20.3,74.11667,Godavari,Godavari Upper,CGWB,6.8,1.9
306680,2017-05-14,Maharashtra,27,Nashik,487,Andarsul,20.00139,74.59167,Godavari,Godavari Upper,CGWB,5.2,-1.3
306706,2017-05-14,Maharashtra,27,Nashik,487,Yeola,20.03333,74.48333,Godavari,Godavari Upper,CGWB,10.9,4
